区市町名,町丁目名,地盤分類,建物倒壊危険度ランク,火災危険度ランク,総合危険度ランク,緯度,経度,最寄駅,路線
千代田区,二番町,台地2,1,1,1,35.686184,139.73613,麹町<br>四ツ谷<br>四ツ谷<br>半蔵門,東京メトロ有楽町線<br>JR総武線<br>JR中央線<br>東京メトロ半蔵門線
千代田区,隼町,台地2,1,1,1,35.681313,139.743408,永田町<br>永田町<br>永田町<br>半蔵門<br>麹町,東京メトロ半蔵門線<br>東京メトロ有楽町線<br>東京メトロ南北線<br>東京メトロ半蔵門線<br>東京メトロ有楽町線
千代田区,東神田１丁目,沖積低地2,3,1,2,35.694328,139.780502,馬喰町<br>馬喰横山<br>岩本町,JR総武線快速<br>都営新宿線<br>都営新宿線
千代田区,東神田２丁目,沖積低地2,2,1,1,35.69619,139.780151,馬喰町<br>岩本町<br>浅草橋,JR総武線快速<br>都営新宿線<br>JR総武線
千代田区,東神田３丁目,沖積低地2,3,1,2,35.697365,139.781372,浅草橋<br>浅草橋<br>馬喰町<br>岩本町,JR総武線<br>都営浅草線<br>JR総武線快速<br>都営新宿線
千代田区,一ツ橋１丁目,谷底低地3,1,1,1,35.691189,139.757126,竹橋<br>神保町<br>神保町<br>神保町<br>九段下<br>九段下<br>九段下,東京メトロ東西線<br>都営三田線<br>東京メトロ半蔵門線<br>都営新宿線<br>都営新宿線<br>東京メトロ東西線<br>東京メトロ半蔵門線
千代田区,一ツ橋２丁目,沖積低地3,1,1,1,35.693172,139.757339,神保町<br>竹橋<br>神保町<br>神保町<br>九段下<br>九段下<br>九段下,都営三田線<br>東京メトロ東西線<br>都営新宿線<br>東京メトロ半蔵門線<br>東京メトロ東西線<br>東京メトロ半蔵門線<br>都営新宿線
千代田区,日比谷公園,沖積低地3,1,1,1,35.673889,139.756195,日比谷<br>日比谷<br>日比谷<br>内幸町<br>霞ケ関<br>霞ケ関<br>霞ケ関,東京メトロ千代田線<br>東京メトロ日比谷線<br>都営三田線<br>都営三田線<br>東京メトロ丸ノ内線<br>東京メトロ千代田線<br>東京メトロ日比谷線
千代田区,平河町１丁目,台地2,2,1,1,35.682575,139.73999,麹町<br>半蔵門<br>永田町<br>永田町<br>永田町,東京メトロ有楽町線<br>東京メトロ半蔵門線<br>東京メトロ南北線<br>東京メトロ半蔵門線<br>東京メトロ有楽町線
千代田区,平河町２丁目,台地2,1,1,1,35.680374,139.740097,永田町<br>永田町<br>永田町<br>麹町<br>赤坂見附<br>赤坂見附,東京メトロ有楽町線<br>東京メトロ半蔵門線<br>東京メトロ南北線<br>東京メトロ有楽町線<br>東京メトロ銀座線<br>東京メトロ丸ノ内線
千代田区,富士見１丁目,台地2,1,1,1,35.697872,139.746979,飯田橋<br>飯田橋<br>飯田橋<br>九段下<br>九段下<br>九段下<br>飯田橋<br>飯田橋<br>飯田橋,東京メトロ東西線<br>JR中央線<br>JR総武線<br>都営新宿線<br>東京メトロ東西線<br>東京メトロ半蔵門線<br>東京メトロ有楽町線<br>東京メトロ南北線<br>都営大江戸線
千代田区,富士見２丁目,台地2,1,1,1,35.698128,139.743057,飯田橋<br>飯田橋<br>飯田橋<br>飯田橋<br>飯田橋<br>飯田橋<br>牛込神楽坂,東京メトロ有楽町線<br>東京メトロ南北線<br>JR総武線<br>JR中央線<br>東京メトロ東西線<br>都営大江戸線<br>都営大江戸線
千代田区,丸の内１丁目,沖積低地2,1,1,1,35.681561,139.767197,東京<br>東京<br>東京<br>東京<br>東京<br>東京<br>東京<br>東京<br>東京<br>東京<br>東京<br>東京<br>東京<br>大手町<br>二重橋前<br>大手町<br>大手町,JR総武線快速<br>JR上野東京ライン<br>JR横須賀線<br>北陸新幹線<br>JR京葉線<br>東北新幹線<br>JR東海道本線<br>上越新幹線<br>JR山手線<br>JR中央線<br>JR京浜東北線<br>東海道新幹線<br>東京メトロ丸ノ内線<br>東京メトロ東西線<br>東京メトロ千代田線<br>都営三田線<br>東京メトロ丸ノ内線
千代田区,丸の内２丁目,沖積低地3,1,1,1,35.680023,139.763443,二重橋前<br>東京<br>東京<br>東京<br>東京<br>東京<br>東京<br>東京<br>東京<br>東京<br>東京<br>東京<br>東京<br>東京<br>有楽町<br>有楽町<br>有楽町,東京メトロ千代田線<br>東京メトロ丸ノ内線<br>JR中央線<br>JR上野東京ライン<br>JR横須賀線<br>北陸新幹線<br>東海道新幹線<br>上越新幹線<br>JR山手線<br>JR京葉線<br>JR東海道本線<br>JR総武線快速<br>東北新幹線<br>JR京浜東北線<br>東京メトロ有楽町線<br>JR山手線<br>JR京浜東北線
千代田区,丸の内３丁目,沖積低地2,1,1,1,35.676952,139.763474,有楽町<br>有楽町<br>有楽町<br>日比谷<br>日比谷<br>銀座一丁目,東京メトロ有楽町線<br>JR京浜東北線<br>JR山手線<br>都営三田線<br>東京メトロ日比谷線<br>東京メトロ有楽町線
千代田区,神田三崎町１丁目,谷底低地3,1,1,1,35.7006,139.756424,水道橋<br>水道橋<br>水道橋<br>神保町<br>神保町<br>神保町<br>御茶ノ水,JR中央線<br>JR総武線<br>都営三田線<br>東京メトロ半蔵門線<br>都営新宿線<br>都営三田線<br>東京メトロ丸ノ内線
千代田区,神田三崎町２丁目,谷底低地3,2,1,2,35.70076,139.754349,水道橋<br>水道橋<br>水道橋<br>神保町<br>神保町<br>九段下<br>九段下<br>九段下<br>神保町,JR中央線<br>JR総武線<br>都営三田線<br>東京メトロ半蔵門線<br>都営新宿線<br>東京メトロ東西線<br>都営新宿線<br>東京メトロ半蔵門線<br>都営三田線
千代田区,神田三崎町３丁目,谷底低地3,1,1,1,35.700542,139.752258,水道橋<br>水道橋<br>水道橋<br>九段下<br>九段下<br>九段下<br>飯田橋<br>飯田橋<br>飯田橋,JR中央線<br>JR総武線<br>都営三田線<br>東京メトロ半蔵門線<br>都営新宿線<br>東京メトロ東西線<br>東京メトロ東西線<br>JR中央線<br>JR総武線
千代田区,有楽町１丁目,沖積低地3,1,1,1,35.674484,139.760544,日比谷<br>日比谷<br>日比谷<br>有楽町<br>有楽町<br>有楽町<br>銀座<br>銀座<br>銀座,東京メトロ日比谷線<br>東京メトロ千代田線<br>都営三田線<br>東京メトロ有楽町線<br>JR京浜東北線<br>JR山手線<br>東京メトロ日比谷線<br>東京メトロ丸ノ内線<br>東京メトロ銀座線
千代田区,有楽町２丁目,沖積低地2,2,1,1,35.673889,139.762817,有楽町<br>有楽町<br>有楽町<br>銀座<br>銀座<br>銀座<br>日比谷<br>日比谷<br>日比谷,JR山手線<br>JR京浜東北線<br>東京メトロ有楽町線<br>東京メトロ銀座線<br>東京メトロ丸ノ内線<br>東京メトロ日比谷線<br>東京メトロ日比谷線<br>都営三田線<br>東京メトロ千代田線
千代田区,四番町,台地2,1,1,1,35.689056,139.737854,市ケ谷<br>市ケ谷<br>市ヶ谷<br>市ヶ谷<br>市ヶ谷<br>半蔵門,東京メトロ南北線<br>JR中央線<br>東京メトロ有楽町線<br>JR総武線<br>都営新宿線<br>東京メトロ半蔵門線
千代田区,六番町,台地2,1,1,1,35.687492,139.733398,四ツ谷<br>四ツ谷<br>四ツ谷<br>市ケ谷<br>四ツ谷<br>市ケ谷<br>麹町,JR中央線<br>JR総武線<br>東京メトロ南北線<br>JR中央線<br>東京メトロ丸ノ内線<br>東京メトロ南北線<br>東京メトロ有楽町線
中央区,明石町,沖積低地3,1,1,1,35.667004,139.777695,築地<br>新富町<br>月島<br>月島,東京メトロ日比谷線<br>東京メトロ有楽町線<br>東京メトロ有楽町線<br>都営大江戸線
中央区,入船１丁目,沖積低地3,3,2,2,35.673306,139.777664,八丁堀<br>八丁堀<br>新富町<br>宝町,JR京葉線<br>東京メトロ日比谷線<br>東京メトロ有楽町線<br>都営浅草線
中央区,入船２丁目,沖積低地3,3,2,3,35.671909,139.776932,八丁堀<br>八丁堀<br>新富町<br>築地,JR京葉線<br>東京メトロ日比谷線<br>東京メトロ有楽町線<br>東京メトロ日比谷線
中央区,入船３丁目,沖積低地3,3,2,2,35.670616,139.776428,新富町<br>築地<br>八丁堀<br>八丁堀,東京メトロ有楽町線<br>東京メトロ日比谷線<br>JR京葉線<br>東京メトロ日比谷線
中央区,勝どき１丁目,沖積低地2,1,1,1,35.660709,139.776474,勝どき,都営大江戸線
中央区,勝どき２丁目,沖積低地2,3,2,2,35.658108,139.779068,勝どき,都営大江戸線
中央区,勝どき３丁目,沖積低地2,2,1,1,35.659458,139.773972,勝どき,都営大江戸線
中央区,勝どき４丁目,沖積低地2,2,1,1,35.656963,139.776321,勝どき,都営大江戸線
中央区,勝どき５丁目,沖積低地2,1,1,1,35.657185,139.771027,勝どき,都営大江戸線
中央区,勝どき６丁目,沖積低地2,1,1,1,35.654774,139.773666,勝どき,都営大江戸線
中央区,京橋１丁目,沖積低地2,1,1,1,35.67815,139.772171,京橋<br>宝町<br>日本橋<br>日本橋<br>日本橋,東京メトロ銀座線<br>都営浅草線<br>東京メトロ銀座線<br>東京メトロ東西線<br>都営浅草線
中央区,京橋２丁目,沖積低地2,2,1,1,35.676655,139.771225,京橋<br>宝町<br>銀座一丁目,東京メトロ銀座線<br>都営浅草線<br>東京メトロ有楽町線
中央区,京橋３丁目,沖積低地2,2,1,1,35.675404,139.769897,京橋<br>宝町<br>銀座一丁目,東京メトロ銀座線<br>都営浅草線<br>東京メトロ有楽町線
中央区,銀座１丁目,沖積低地2,2,1,1,35.673634,139.770294,宝町<br>銀座一丁目<br>京橋,都営浅草線<br>東京メトロ有楽町線<br>東京メトロ銀座線
中央区,銀座２丁目,沖積低地2,2,1,1,35.672913,139.768127,銀座一丁目<br>銀座<br>銀座<br>銀座<br>東銀座<br>東銀座,東京メトロ有楽町線<br>東京メトロ日比谷線<br>東京メトロ銀座線<br>東京メトロ丸ノ内線<br>都営浅草線<br>東京メトロ日比谷線
中央区,銀座３丁目,沖積低地2,3,1,2,35.671967,139.767242,銀座一丁目<br>東銀座<br>東銀座<br>銀座<br>銀座<br>銀座,東京メトロ有楽町線<br>都営浅草線<br>東京メトロ日比谷線<br>東京メトロ丸ノ内線<br>東京メトロ日比谷線<br>東京メトロ銀座線
中央区,銀座４丁目,沖積低地2,2,1,1,35.671169,139.766251,東銀座<br>東銀座<br>銀座<br>銀座<br>銀座<br>銀座一丁目,東京メトロ日比谷線<br>都営浅草線<br>東京メトロ日比谷線<br>東京メトロ丸ノ内線<br>東京メトロ銀座線<br>東京メトロ有楽町線
中央区,銀座５丁目,沖積低地2,2,1,1,35.670113,139.765488,東銀座<br>東銀座<br>銀座<br>銀座<br>銀座<br>銀座一丁目,東京メトロ日比谷線<br>都営浅草線<br>東京メトロ丸ノ内線<br>東京メトロ銀座線<br>東京メトロ日比谷線<br>東京メトロ有楽町線
中央区,銀座６丁目,沖積低地2,2,1,1,35.669262,139.764435,東銀座<br>東銀座<br>銀座<br>銀座<br>銀座<br>築地市場,東京メトロ日比谷線<br>都営浅草線<br>東京メトロ丸ノ内線<br>東京メトロ銀座線<br>東京メトロ日比谷線<br>都営大江戸線
中央区,銀座７丁目,沖積低地2,2,1,1,35.668438,139.763382,東銀座<br>東銀座<br>銀座<br>銀座<br>銀座<br>新橋<br>新橋<br>新橋<br>新橋<br>新橋<br>新橋<br>新橋<br>新橋,都営浅草線<br>東京メトロ日比谷線<br>東京メトロ銀座線<br>東京メトロ日比谷線<br>東京メトロ丸ノ内線<br>東京メトロ銀座線<br>新交通ゆりかもめ<br>都営浅草線<br>JR京浜東北線<br>JR上野東京ライン<br>JR東海道本線<br>JR山手線<br>JR横須賀線
中央区,銀座８丁目,沖積低地2,2,1,1,35.666698,139.763458,新橋<br>築地市場<br>新橋<br>汐留<br>新橋<br>新橋<br>新橋<br>新橋<br>新橋,新交通ゆりかもめ<br>都営大江戸線<br>都営浅草線<br>都営大江戸線<br>JR山手線<br>JR東海道本線<br>JR上野東京ライン<br>JR横須賀線<br>JR京浜東北線
中央区,新川１丁目,沖積低地3,2,1,1,35.676559,139.784683,茅場町<br>茅場町<br>八丁堀<br>水天宮前<br>八丁堀,東京メトロ東西線<br>東京メトロ日比谷線<br>JR京葉線<br>東京メトロ半蔵門線<br>東京メトロ日比谷線
中央区,新川２丁目,沖積低地3,2,1,1,35.674362,139.782669,八丁堀<br>八丁堀<br>茅場町<br>茅場町,JR京葉線<br>東京メトロ日比谷線<br>東京メトロ日比谷線<br>東京メトロ東西線
中央区,新富１丁目,沖積低地3,3,2,2,35.672802,139.774139,新富町<br>八丁堀<br>宝町<br>八丁堀,東京メトロ有楽町線<br>東京メトロ日比谷線<br>都営浅草線<br>JR京葉線
中央区,新富２丁目,沖積低地3,3,2,2,35.671333,139.773529,新富町<br>築地<br>宝町,東京メトロ有楽町線<br>東京メトロ日比谷線<br>都営浅草線
中央区,月島１丁目,沖積低地2,4,3,3,35.665154,139.78186,月島<br>月島,都営大江戸線<br>東京メトロ有楽町線
中央区,月島２丁目,沖積低地2,3,2,2,35.662422,139.784775,月島<br>月島,都営大江戸線<br>東京メトロ有楽町線
中央区,月島３丁目,沖積低地2,4,4,4,35.662899,139.779205,月島<br>月島<br>勝どき,東京メトロ有楽町線<br>都営大江戸線<br>都営大江戸線
中央区,月島４丁目,沖積低地2,3,2,2,35.660442,139.782684,月島<br>月島<br>勝どき,都営大江戸線<br>東京メトロ有楽町線<br>都営大江戸線
中央区,築地１丁目,沖積低地2,1,1,1,35.669304,139.770737,築地<br>新富町<br>東銀座<br>東銀座,東京メトロ日比谷線<br>東京メトロ有楽町線<br>東京メトロ日比谷線<br>都営浅草線
中央区,築地２丁目,沖積低地2,2,1,2,35.668617,139.772369,築地<br>新富町<br>東銀座<br>東銀座,東京メトロ日比谷線<br>東京メトロ有楽町線<br>都営浅草線<br>東京メトロ日比谷線
中央区,築地３丁目,沖積低地2,2,1,1,35.66777,139.773544,築地<br>新富町<br>東銀座<br>東銀座,東京メトロ日比谷線<br>東京メトロ有楽町線<br>東京メトロ日比谷線<br>都営浅草線
中央区,築地４丁目,沖積低地2,2,2,2,35.66629,139.769455,築地市場<br>築地<br>東銀座<br>東銀座,都営大江戸線<br>東京メトロ日比谷線<br>東京メトロ日比谷線<br>都営浅草線
中央区,築地５丁目,沖積低地2,1,1,1,35.662876,139.767883,築地市場<br>汐留<br>汐留<br>築地,都営大江戸線<br>都営大江戸線<br>新交通ゆりかもめ<br>東京メトロ日比谷線
中央区,築地６丁目,沖積低地2,3,2,2,35.663692,139.77327,築地<br>築地市場<br>勝どき,東京メトロ日比谷線<br>都営大江戸線<br>都営大江戸線
中央区,築地７丁目,沖積低地2,3,2,2,35.665024,139.775604,築地<br>新富町<br>勝どき,東京メトロ日比谷線<br>東京メトロ有楽町線<br>都営大江戸線
中央区,佃１丁目,沖積低地2,3,2,2,35.668865,139.783356,月島<br>月島,都営大江戸線<br>東京メトロ有楽町線
中央区,佃２丁目,沖積低地2,2,2,2,35.668797,139.786591,月島<br>月島<br>越中島,都営大江戸線<br>東京メトロ有楽町線<br>JR京葉線
中央区,佃３丁目,沖積低地2,3,2,3,35.664658,139.787109,月島<br>月島<br>越中島,都営大江戸線<br>東京メトロ有楽町線<br>JR京葉線
中央区,豊海町,沖積低地3,1,1,1,35.653152,139.769455,竹芝,新交通ゆりかもめ
中央区,日本橋１丁目,沖積低地3,1,1,1,35.682903,139.775345,日本橋<br>日本橋<br>日本橋<br>三越前<br>三越前<br>茅場町<br>茅場町,都営浅草線<br>東京メトロ東西線<br>東京メトロ銀座線<br>東京メトロ半蔵門線<br>東京メトロ銀座線<br>東京メトロ日比谷線<br>東京メトロ東西線
中央区,日本橋２丁目,沖積低地3,1,1,1,35.681271,139.774261,日本橋<br>日本橋<br>日本橋<br>三越前<br>茅場町<br>茅場町,東京メトロ銀座線<br>東京メトロ東西線<br>都営浅草線<br>東京メトロ半蔵門線<br>東京メトロ日比谷線<br>東京メトロ東西線
中央区,日本橋３丁目,沖積低地3,2,1,1,35.679543,139.773743,日本橋<br>日本橋<br>日本橋<br>京橋<br>宝町,東京メトロ東西線<br>東京メトロ銀座線<br>都営浅草線<br>東京メトロ銀座線<br>都営浅草線
中央区,日本橋大伝馬町,沖積低地2,2,1,1,35.690254,139.779663,小伝馬町<br>馬喰横山<br>馬喰町,東京メトロ日比谷線<br>都営新宿線<br>JR総武線快速
中央区,日本橋蛎殻町１丁目,沖積低地3,3,2,2,35.682602,139.783676,水天宮前<br>人形町<br>人形町<br>茅場町<br>茅場町,東京メトロ半蔵門線<br>都営浅草線<br>東京メトロ日比谷線<br>東京メトロ日比谷線<br>東京メトロ東西線
中央区,日本橋蛎殻町２丁目,沖積低地3,2,1,1,35.683445,139.786499,水天宮前<br>人形町<br>人形町<br>浜町,東京メトロ半蔵門線<br>都営浅草線<br>東京メトロ日比谷線<br>都営新宿線
中央区,日本橋兜町,沖積低地3,2,1,1,35.681076,139.777679,日本橋<br>茅場町<br>茅場町<br>日本橋<br>日本橋<br>三越前,都営浅草線<br>東京メトロ日比谷線<br>東京メトロ東西線<br>東京メトロ銀座線<br>東京メトロ東西線<br>東京メトロ半蔵門線
中央区,日本橋茅場町１丁目,沖積低地2,1,1,1,35.68074,139.779846,茅場町<br>茅場町<br>日本橋<br>水天宮前<br>日本橋<br>日本橋,東京メトロ日比谷線<br>東京メトロ東西線<br>都営浅草線<br>東京メトロ半蔵門線<br>東京メトロ東西線<br>東京メトロ銀座線
